Frequency,BASF_R1,BASF_R2,NORDL,BASF_R100,BASF_R200,BASF_R1000,BASF_R500,BASF_R700,BASF_R800,ZANDV
1192,8.70822384920909,8.70813727551491,9.42940736597136,34.4575646218725,313.215793132665,42.5714945970206,43.7331689432645,36.4138579375046,50.5521234905278,9.18924443630543
1194,8.64693715880811,8.64685074833844,9.36801408484136,34.6369822495752,321.20849168529,42.8797567839595,44.0439626040404,36.6291290308851,50.966206021628,9.13011338937543
1196,8.58475219187015,8.58466594528075,9.3056900503567,34.8184744770678,329.603001155665,43.1925667868698,44.3593015629845,36.8471223844396,51.3870814066485,9.0701677342131
1198,8.52159023590139,8.52150415357156,9.2423549376013,35.0021049358198,338.430459759959,43.5100603250163,44.679324165835,37.0679203161363,51.8149614019855,9.00933580817291
1200,8.45736455614034,8.45727863809324,9.17792027445493,35.1879413195651,347.725308333502,43.8323807626365,45.0041768390546,37.2916102313324,52.2500696527467,8.94753869822531
1202,8.39197930852732,8.39189355433154,9.11228833969449,35.3760558254754,357.525740112257,44.1596798626625,45.3340149107491,37.5182851651388,52.6926428425669,8.8846892601136
1204,8.3253282706111,8.32524267925906,9.04535087665636,35.5665256632616,367.874226076134,44.4921186514329,45.6690035542967,37.7480444077248,53.1429320105401,8.82069097332798
1206,8.25729335373564,8.25720792349224,8.97698758533827,35.7594336455153,378.818131089966,44.8298684157537,46.0093188784295,37.9809942287496,53.6012040672703,8.75543659884409
1208,8.18774285116633,8.18765757938054,8.90706434701678,35.9548688756874,390.410439692466,45.1731118586314,46.3551491930729,38.2172487208876,54.0677435494307,8.68880659874281
1210,8.11652936572214,8.11644424859183,8.8354311242254,36.1529275540824,402.710614993326,45.5220444463647,46.7066964872805,38.4569307872615,54.5428546617408,8.62066726682178
1212,8.04348734629115,8.04340237856712,8.76191946456893,36.3537139273453,415.785620054293,45.8768759878079,47.0641781647303,38.700173303799,55.0268636674142,8.5508685065131
1214,7.96843014421363,7.968345318827,8.68633951821909,36.5573414135008,429.711138781408,46.2378324971437,47.4278290939071,38.9471204955339,55.520121703844,8.47924117583598
1216,7.89114647659934,7.89106178418834,8.60847645471674,36.7639339431825,444.573043321356,46.6051584051685,47.7979040453948,39.1979295763068,56.0230081207223,8.40559389753543
1218,7.81139615222995,7.81131158053671,8.52808613288818,36.973627568942,460.469168045595,46.9791192020768,48.1746806086939,39.4527727150239,56.5359344646246,8.32970920422393
1220,7.7289048740991,7.72882040719504,8.44488983555195,37.1865724094261,477.511467543971,47.3600046184757,48.5584627074868,39.7118394097418,57.0593492695708,8.25133885081608
1222,7.64335787706074,7.64327349434497,8.35856782440272,37.4029350151254,495.828659229202,47.7481324831206,48.9495848676743,39.9753393750772,57.5937438605091,8.17019807639955
1224,7.55439208408483,7.55430775897906,8.26875139452597,37.6229012692358,515.569482441112,48.143853438713,49.3484174402707,40.2435060811138,58.1396594406309,8.08595853004457
1226,7.46158636237692,7.46150206060995,8.17501300444161,37.8466799738152,536.906748617155,48.5475567554486,49.7553730463254,40.5166011265139,58.6976958205961,7.99823948278432
1228,7.36444931974615,7.36436499707721,8.0768539148956,38.074507321883,560.042415960125,48.959677562559,50.1709146008454,40.7949196899732,59.2685222679979,7.90659682086146
1230,7.26240388504402,7.26231948421009,7.97368857051756,38.3066525265626,585.214004213282,49.3807059303298,50.5955653978551,41.0787973898358,59.8528911230126,7.81050913789475
1232,7.15476763885947,7.15468308543335,7.86482467723528,38.5434249779085,612.702781368119,49.8111983938658,51.0299219158263,41.3686190028122,60.4516550633034,7.70935999294252
1234,7.040727462808,7.04064265950538,7.74943752530687,38.7851834408127,642.844320806406,50.2517927373889,51.4746702563638,41.6648296663831,61.0657892408986,7.60241504211614
1236,6.91930649735222,6.91922131609339,7.62653652185657,39.0323480150849,676.042270085994,50.7032271889772,51.9306074983847,41.967949442147,61.6964200082975,7.48879222883981
1238,6.78932054306991,6.7892348137278,7.49492103046764,39.2854158861225,712.786531905757,51.1663656655968,52.3986697963352,42.2785924912653,62.3448626825349,7.36742244503579
1240,6.64931975402371,6.64923324818177,7.35312131190392,39.5449823576292,753.677599488691,51.6422314464157,52.8799698742277,42.5974926764406,63.0126718981781,7.236996912289
1242,6.49750949890529,6.49742190591738,7.1993183601754,39.8117693693426,799.459621675182,52.1320527866091,53.3758478321854,42.9255382704783,63.7017097938646,7.09589574648974
1244,6.33164117442295,6.33155206527538,7.03123329385875,40.0866648203267,851.066082551791,52.6373257655033,53.8879411691827,43.2638198111065,64.4142399373957,6.94208936920832
1246,6.14885879800804,6.14876756924454,6.84597193369542,40.3707778167342,909.684089723761,53.1599025297919,54.4182831230039,43.6136973296004,65.1530591754876,6.77299993226713
1248,5.94547905001707,5.94538483387674,6.63980191714235,40.6655179361117,976.846756362371,53.7021178324254,54.969443714803,43.9768967979724,65.9216866724556,6.58530250890356
1250,5.71666863030939,5.71657014511514,6.40782567083044,40.9727116670304,1054.56911917017,54.2669748454815,55.5447368947489,44.3556518038518,66.7246414652236,6.37463322311119
1252,5.45595869709102,5.45585398643188,6.14348802872837,41.2947781185844,1145.55355673971,54.8584254719139,56.1485330749953,44.7529173341499,67.567861138728,6.1351494307224
1254,5.15449267918144,5.1543786307529,5.83781287899899,41.6350024826303,1253.51000744764,55.48180651103,56.7867454804899,45.1727024885578,68.459353252018,5.85884697660999
1256,4.79982262471647,4.79969401688509,5.47817985621993,41.9979771743584,1383.67346849123,56.1445431689067,57.4676146701819,45.6206072025589,69.4102460321388,5.53446375329262
1258,4.37391353977498,4.37376096706494,5.04628995872393,42.3903441592612,1543.67666876293,56.8573327984054,58.2030286800558,46.1047254292796,70.4365563155373,5.14564934552739
1260,3.84971656001239,3.84952130067157,4.5146468714571,42.8221087930625,1745.09869829495,57.636239960423,59.0108596516401,46.637243728166,71.5623187212887,4.66777435038287
1262,3.18518458990653,3.18490326116737,3.84027392454377,43.3091127515848,2006.38999701445,58.5066399530665,59.9193623663903,47.2374503207512,72.8254762383294,4.06211877604159
1264,2.31408907276022,2.31359091977953,2.95387902374434,43.8780599337609,2358.84569809471,59.5112344235567,60.9761154727906,47.9378511458208,74.289855316733,3.26507409396342
1266,1.16636415357454,1.16495808388555,1.75555284259366,44.5777897860728,2860.09986347674,60.7280346039987,62.2680839305806,48.797890470478,76.072039468146,2.17253405775685
1268,1.17831194235865,1.17605157626937,0.88554815668149,45.5081268677812,3629.05652660362,62.3164005985161,63.9729927909961,49.9390726117816,78.4102022480185,0.84205575641
1270,4.30206670544171,4.30085614429369,3.79677431941464,46.9087881634137,4955.81559067984,64.6590418454472,66.5178556101168,51.6532585776314,81.8766265312419,2.7969980398396
1272,11.2227581775978,11.2215192735722,10.7969831927343,49.5222847175255,7772.57648079368,68.9429853935702,71.2284389596917,54.8454053453633,88.2496627014412,9.00863081127215
1274,34.6869263372884,34.6847444145113,34.6227890942237,56.7957232725315,17186.283029048,80.7372478488828,84.3636730702241,63.7474486279166,105.979407907205,30.2632787517118
1276,75.8840879161856,75.8807988854788,77.2895081875859,33.1056600139043,29329.3880214313,45.2242417482722,46.3268240645935,36.0427744549418,57.5736266794915,69.17913511247
1278,31.7670607050983,31.7659986335545,32.7711618019754,35.5012748863713,10085.2744157545,46.9884759655107,46.5412928198444,37.8368305389576,55.4372079684149,29.7545759762978
1280,21.6322317225823,21.6316318247953,22.5137449595222,39.1828433286635,5837.90264406712,52.9616598270655,53.1078646953315,42.3153840906851,64.2737076599019,20.6369576578113
1282,17.4188016232144,17.4183808120182,18.2465020451965,40.9598081847126,4094.69885344098,55.9274699779523,56.3348936100229,44.4892360510299,68.6713115736458,16.839291201096
1284,15.112260976833,15.1119318532127,15.909375719859,42.0813974690602,3151.515626464,57.8561197617007,58.4043590190685,45.8675519899199,71.5258752471956,14.757008069243
1286,13.6501781310642,13.6499034766,14.4271407413855,42.9112317290431,2561.42998463421,59.3257492879496,59.9599843401284,46.8919171038233,73.6976090315192,13.4347391624456
1288,12.6344881769283,12.6342490445969,13.3968170540776,43.5889748584141,2157.68686988537,60.5588713950979,61.2496771579694,47.7321095762689,75.5182955143767,12.5142970407988
1290,11.8829801794689,11.8827657514699,12.6339114213734,44.1793081303207,1864.14291777747,61.6587256692921,62.3884358287223,48.4667972906276,77.1420339846743,11.831662147602
1292,11.3005757070607,11.3003792888827,12.0421423723581,44.716278521928,1641.13265930141,62.6798006372555,63.4369103576575,49.1374106645106,78.6502413140729,11.3012262819042
1294,10.8328388378488,10.832656030382,11.5663790589007,45.2195646207241,1465.97517507886,63.6537213219875,64.4302545448631,49.7679123362207,80.0902392305906,10.8739655029733
1296,10.446364172818,10.446191947202,11.172785584663,45.7013936932729,1324.76722957828,64.6002629139195,65.3904032382088,50.373206342141,81.491679643004,10.5197897851951
1298,10.1195158005974,10.1193519917421,10.8394439982541,46.1698237897828,1208.51350242909,65.5325785997254,66.3319002789978,50.9631288342778,82.8743437363356,10.2192064938108
1300,9.83766154427373,9.83750455593118,10.5515285174104,46.6304384045942,1111.13739067078,66.4599000370494,67.2649088456238,51.5445088758365,84.2521717543683,9.95902969723801
1302,9.59054823489797,9.59039685912311,10.298647594536,47.0872824630689,1028.3864203844,67.3890298391914,68.196874931404,52.1223068002785,85.635490859984,9.73001678298542
1304,9.37077432655031,9.37062762851475,10.0732971301451,47.5434086436969,957.195742483783,68.3252136434991,69.1334990069359,52.7002787724197,87.0323174693717,9.52549300788401
1306,9.1728595937121,9.17271683560017,9.86991830587186,48.0012114374646,895.300693500637,69.2726742912129,70.0793308562686,53.2813832547758,88.4491555401625,9.34051365567908
1308,8.99265628627775,8.99251687547365,9.68430119533891,48.4626397937701,840.991705472311,70.2349528313411,71.0381489281398,53.8680398507941,89.8915067300862,9.17133366411179
1310,8.82696394944599,8.8268274023234,9.51319461997432,48.9293374130396,792.95408061112,71.2151345156161,72.0132113485417,54.4623001854574,91.3642090722784,9.01506065490414
1312,8.67327018315669,8.67313609918035,9.35404353995128,49.4027384074736,750.160224575327,72.2160039713843,73.0074278518793,55.0659645372591,92.8716701186981,8.86942137801288
1314,8.52957175175474,8.52943979456627,9.20480781186722,49.8841346228004,711.795340603702,73.2401555413924,74.0234815955883,55.6806640387491,94.4180333537605,8.73260051566508
1316,8.3942483791471,8.39411826248673,9.06383429602338,50.3747245361186,677.205061676215,74.290074626424,75.0639184996275,56.3079205079315,96.0073015336362,8.60312693151245
1318,8.26597193242161,8.26584340945768,8.92976479510272,50.8756499566602,645.857819577633,75.3681999982441,76.131215206324,56.9491914880222,97.6434318534245,8.47979178610197
1320,8.14363988895444,8.14351274405723,8.80146857664192,51.3880245563882,617.317329843188,76.4769735539538,77.2278328541035,57.6059053989093,99.3304126312586,8.36158851595273
1322,8.02632578617709,8.02619982846577,8.67799208393277,51.9129569099012,591.222156372031,77.6188818451859,78.3562614714829,58.2794900656787,101.072328013606,8.24766809922994
1324,7.91324175064058,7.91311680883205,8.5585208678189,52.4515698793209,567.27031804955,78.7964923823779,79.5190583067671,58.9713968647248,102.873415222632,8.13730519003558
1326,7.80370974842193,7.80358566664123,8.44235033664709,53.0050176420638,545.207543432301,80.0124868704445,80.7188824627928,59.683122075179,104.73811761426,8.02987209492804
1328,7.69713921570176,7.69701585000306,8.32886295108662,53.5745013133297,524.818203199996,81.2696929962315,81.9585276022417,60.4162266042653,106.671136024563,7.92481848077897
1330,7.59300940980425,7.59288662521597,8.21751018029113,54.1612838918895,505.918234192367,82.5711160508141,83.2409541056128,61.172354985388,108.677480389215,7.82165531650472
1332,7.49085528522495,7.49073295317366,8.10779800560795,54.7667051164744,488.349562677761,83.9199714666517,84.569321828948,61.9532543785862,110.762523330373,7.71994196892533
1334,7.39025602014046,7.39013401613908,7.99927508254539,55.3921967349416,471.975668838788,85.3197192410139,85.9470244763133,62.7607942018891,112.932057258334,7.61927566158953
1336,7.29082554353166,7.29070374503692,7.89152289855918,56.0392986437233,456.67802892249,86.7741011780094,87.3777265458368,63.5969869715338,115.192356495683,7.51928270711097
1338,7.19220457195035,7.1920828563083,7.78414742436214,56.7096763423433,442.353238816552,88.2871819009879,88.8654038141516,64.4640109174764,117.550245983343,7.41961106593528
1340,7.09405377818223,7.0939320205877,7.67677187015883,57.4051401604647,428.910671387019,89.8633946555063,90.4143883808532,65.3642349611773,120.01317825732,7.31992388551439
1342,6.99604779471354,6.99592586611041,7.5690302387047,58.1276667517649,416.270555355901,91.5075930412178,92.0294194031878,66.3002466936913,122.589320595518,7.2198937453712
1344,6.89786981245186,6.89774757730239,7.46056142395923,58.8794234098066,404.362389650559,93.2251099813075,93.7157008115305,67.2748840739329,125.287654529997,7.11919738399795
1346,6.7992065750541,6.79908388889496,7.35100364270933,59.6627958469959,393.123626634916,95.0218254661311,95.4789675146294,68.2912716808358,128.118090312462,7.01751071773384
1348,6.69974359612176,6.69962030281627,7.23998901166767,60.480420194302,382.498572286974,96.9042449071493,97.3255618921918,69.3528625071462,131.091599432678,6.91450398391326
1350,6.5991604426389,6.59903637121622,7.12713809616043,61.3352201308545,372.437462497444,98.8795903211651,99.2625227438764,70.463486481668,134.220368944301,6.80983685243614
1352,6.4971259353033,6.49700089625029,7.01205426061167,62.2304502493982,362.895683161471,100.955907058919,101.29768934313,71.627407165061,137.517982192611,6.70315335321222
1354,6.39329311544535,6.39316689628225,6.89431764594857,63.1697470165128,353.833108279462,103.142189423408,103.439823857715,72.8493883962355,140.999631612749,6.59407646195157
1356,6.28729381941765,6.28716617934093,6.77347858507001,64.1571890131555,345.213535356473,105.448529337367,105.698756189999,74.1347730943702,144.682370648463,6.48220217371684
1358,6.17873268404496,6.17860334735303,6.64905024371134,65.1973685632243,337.00420134866,107.886293267531,108.085556309854,75.4895769745198,148.5854136228,6.36709287160536
1360,6.06718037986629,6.06704902779106,6.52050023904683,66.2954774074924,329.175365500578,110.468333978955,110.612740481777,76.9206006551557,152.730494709582,6.24826976558252
1362,5.95216583082868,5.95203209126593,6.38724094031112,67.4574097991103,321.699947856739,113.209245476097,113.294519523442,78.4355645772401,157.142300182737,6.12520413196063
1364,5.83316712673421,5.83303056117851,6.24861809101471,68.6898873452461,314.553214142977,116.125671840514,116.14709952304,80.0432723966699,161.848992115486,5.99730702387633
1366,5.70960076479354,5.70946085151562,6.10389730776627,70.0006111805035,307.712499211246,119.236683803768,119.189048488081,81.7538101639703,166.882847012367,5.86391704396789
1368,5.58080876357708,5.580664875691,5.95224790066552,71.3984487490945,301.156962402995,122.564241089918,122.441746482488,83.5787908201119,172.281039981672,5.72428566652901
1370,5.44604307018099,5.44589444666452,5.79272331970631,72.8936647643346,294.867369058491,126.133764249055,125.929942343955,85.5316565396285,178.086614711428,5.57755946180496
1372,5.3044465208754,5.30429222772326,5.6242373549327,74.4982090516404,288.82589302387,129.974847489224,129.682447652516,87.6280555621424,184.349692733369,5.42275840221365
1374,5.15502940733282,5.15486828465505,5.44553500369664,76.2260783230954,283.015935391919,134.122154793165,133.733009112754,89.8863158421906,191.128993765555,5.25874921293195
1376,4.99664043494537,4.99647102365686,5.25515667441082,78.0937750177761,277.421954854147,138.6165567175,138.121415220473,92.3280458211256,198.493764590369,5.08421246550811
1378,4.82793053309919,4.82775097132004,5.05139416108135,80.120894981982,272.029304911804,143.50658673131,142.894913971958,94.978903946698,206.526250377687,4.8976018182894
1380,4.6473076042023,4.64711547758845,4.83223670684177,82.3308882027882,266.824072719497,148.850326857545,148.110048454662,97.8695948674018,215.324894872263,4.6970935397599
1382,4.4528799513729,4.45267207137481,4.59530577678223,84.7520549990114,261.79291341571,154.717877591423,153.835061162023,101.037174070416,225.008532688735,4.480524387305
1384,4.24238602871955,4.24215809439615,4.33777865766389,87.4188671152353,256.922872225284,161.194634308173,160.153083315298,104.526778179007,235.721951232139,4.24531653396382
1386,4.01310895305853,4.01285501757404,4.05630575420887,90.3737441058087,252.201184094917,168.385694215207,167.166424591063,108.393951799446,247.64337288213,3.98839083211212
1388,3.76177768414516,3.76148927900222,3.7469401319788,93.6694786248997,247.615036607045,176.421875269438,175.002431805222,112.707824716804,260.994675646521,3.70607783368112
1390,3.48446801089921,3.48413263862997,3.40513712250685,97.3726040493349,243.151275539713,185.468077028948,183.821626980951,117.555524136629,276.055593191166,3.39405995380515
1392,3.1765508053151,3.1761491934156,3.02600005307937,101.568159273718,238.796022165449,195.735115616898,193.829226634465,123.048418403173,293.183819386869,3.04745015589619
1394,2.83284256131618,2.83234330533661,2.6053373957896,106.366573638651,234.534154564488,207.496833572292,205.291794715222,129.33114041613,312.844080286487,2.66134408187847
1396,2.44847741129186,2.44782565466404,2.14355310914982,111.913853844255,230.348577076529,221.115430640981,218.561896040224,136.594941225065,335.651186145185,2.23301551201486
1398,2.02241446494807,2.02150599248221,1.66073565338354,118.407066867675,226.21915373847,237.079990555704,234.115591230124,145.097990544819,362.435531725521,1.77040751651249
1400,1.57172292560753,1.57034545134009,1.25946106354803,126.118605529866,222.12109658187,256.066912242038,252.611246408829,155.197201272353,394.345874934936,1.32807155502948
1402,1.19361379261555,1.19141823767546,1.27289092404053,135.435586403063,218.022446258221,279.03812542939,274.985107556253,167.3999171118,433.016452125523,1.13761744364485
1404,1.2205346767027,1.21785470204001,1.95912803035061,146.926494316091,213.879999853091,307.407436344016,302.613160404988,182.45138144893,480.850173810365,1.57816066439544
1406,1.92328584507611,1.92108529084965,3.17602535974501,161.459452081573,209.632518579662,343.336198250807,337.598799815407,201.490042857243,541.522342296897,2.60916592311943
1408,3.18662935516261,3.18483233733073,4.90502134363017,180.424255808245,205.189133712972,390.289556827296,383.313953182565,226.339319563541,620.929172276445,4.14372399190202
1410,5.04469396693546,5.0430698795972,7.32828548831175,206.177525599831,200.40970598457,454.154923526741,445.48695242968,260.093109290275,729.097493808846,6.31727369862999
1412,7.78613850300126,7.78451955523445,10.8575198363767,243.003625812236,195.075890606924,545.667202109088,534.560763714472,308.381553222782,884.333750003084,9.49258008978652
1414,12.074215002263,12.0724418946793,16.3529858685001,299.337580848595,188.887742953661,686.064016465562,671.18934017686,382.306848412654,1122.93225329691,14.4427002256135
1416,19.4029622636006,19.4008135352639,25.7206856841525,392.822178856716,181.866583208833,920.209349767381,898.977463992312,505.166400852625,1521.89536064562,22.8875533082996
1418,32.80483445828,32.8019556828676,42.7840582024032,553.208839502616,178.584451918279,1326.59917038474,1294.05154035263,716.733760944285,2218.05472240878,38.2910436263476
1420,49.3307216376809,49.3271565743133,63.5273860411464,702.971793338761,202.716692546748,1728.65435002525,1683.58348802042,918.154970839935,2923.60385891987,57.1131068578184
1422,44.3558272253621,44.3531053330257,56.548842182745,539.750021528511,223.981474546019,1363.78388409737,1326.01444453967,711.218906505424,2334.5198598417,51.0231209097493
1424,32.8824751888115,32.8807188688132,41.5819358239331,344.270729966933,217.808042599026,895.823163398162,869.478600257933,458.058100661949,1553.11126992205,37.6291568838045
1426,25.7767940948695,25.7755711738079,32.3797146147376,233.405715112816,209.751627008636,627.103501507239,607.523414719552,313.896271766719,1101.94502756559,29.3728315196754
1428,21.4958944203057,21.494973213503,26.8533359281744,168.881777591728,203.425989630515,469.932039784119,454.353855353206,229.847679267488,837.600814197126,24.4089664625525
1430,18.7146284604415,18.7138937462836,23.2709561409718,127.758323468566,198.408986114208,369.496895527845,356.490206889943,176.223795001806,668.601828530624,21.1887175072961
1432,16.7794681085304,16.7788574620257,20.7834090333105,99.5134759960992,194.235199928593,300.400321545304,289.168023490038,139.363346213767,552.359916341735,18.9510830779243
1434,15.3590045883824,15.358481225621,18.9611526961465,78.98598365916,190.619134360075,250.122299111688,240.183250837965,112.554389382368,467.833641465985,17.3107743400512
1436,14.2722032516873,14.271743982647,17.5698790539916,63.4113150321942,187.390999070718,211.935933349153,202.979986645322,92.1980466430635,403.702370459671,16.0575156275772
1438,13.4130705147283,13.4126599185032,16.4725292292154,51.1922728345847,184.446352087337,181.945683161287,173.762201031563,76.2132532444326,353.404359344951,15.0682652635966
1440,12.7158284071858,12.7154557828568,15.5841010253401,41.3476082093121,181.718090989784,157.752905620628,150.192751567012,63.3201581037228,312.896602642183,14.2666966915518
1442,12.1376452970549,12.1373029573764,14.8492709324864,33.2440158999686,179.161257920647,137.804871803293,130.758841519686,52.69126868784,279.560588995617,13.6031244455871
1444,11.649495942043,11.6491782042776,14.2305619928638,26.4566019223795,176.744568758128,121.05416263973,114.440061811898,43.7692507904374,251.62923834172,13.0438864631842
1446,11.231042333857,11.2307448947873,13.7017215588465,20.6923795752548,174.44550857778,106.769529660221,100.524071734206,36.16598436662,227.868448418693,12.5654000074092
1448,10.8676240361966,10.8673435697629,13.2438300705792,15.7476866592446,172.247381790211,94.4254361964982,88.4989644964371,29.6038943895718,207.391006913647,12.150668239415
1450,10.5484135910218,10.548147480596,12.8429171907726,11.4878733214832,170.137474124186,83.6347221457228,77.987659572314,23.8806798668132,189.543094856266,11.7871397171248
1452,10.265244692552,10.2649908476702,12.4884479179573,7.8531946070887,168.105870205206,74.1060198526066,68.7064159973684,18.8480559532108,173.832472333164,11.4653488856097
1454,10.0118441900837,10.0116009178621,12.1723306897936,4.94052714249052,166.144670775892,65.6159552108798,60.4377552854662,14.4004635107121,159.881568947268,11.1780252350069
1456,9.78331483641782,9.7830807493658,11.8882494914335,3.35985990696466,164.247461002873,57.9904952621125,53.0123008880662,10.4750197599825,147.395978811768,10.9194934013708
1458,9.57577843765413,9.57555238630804,11.6312031708646,3.99712232326294,162.408940899066,51.0921332235379,46.2963130989708,7.07838445067424,136.142777735406,10.6852593498614
1460,9.38612435349575,9.38590537634686,11.3971808140695,5.82192801957804,160.624663024863,44.8109078581465,40.1829742126963,4.42454740380561,125.935273573011,10.4717187572054
1462,9.21182883641333,9.21161612211952,11.1829285898025,7.8544034885046,158.890842778919,39.0580152393578,34.5862273756436,3.39479644749261,116.62207185496,10.2759475518365
1464,9.05082301692642,9.05061587540042,10.9857793969907,9.84324861416115,157.204218807883,33.7612350261764,29.4364407421319,4.58048658647701,108.079098545777,10.0955488667918
1466,8.9013949343743,8.9011927743865,10.8035264585504,11.7319824986296,155.561948661938,28.8616987028745,24.6775058646052,6.64686279160654,100.203688568382,9.92853946992006
1468,8.76211580721855,8.76191811884969,10.6343281998201,13.5111392501018,153.961529656855,24.3117673801494,20.2653221206502,8.84564196353055,92.9101427430803,9.77326429863681
1470,8.6317838326379,8.63159017338819,10.476635748436,15.1845978605888,152.400738042416,20.0740654305255,16.1682246904042,10.9979758615764,86.1263451830476,9.62833131755907
1472,8.50938084464694,8.50919082833508,10.3291370263553,16.7601635401739,150.877581656331,16.1222590686947,12.3716270716477,13.0609715197938,79.7911577153697,9.49256128294027
1474,8.39403852842027,8.3938518162337,10.1907131717084,18.2464808272586,149.390262643086,12.4457327181413,8.89569921567776,15.0267089270381,73.8523913214748,9.36494858492017
1476,8.28501182247801,8.28482811569966,10.0604042339766,19.6519399227872,147.937147777536,9.0661397118993,5.86658369770038,16.8979546587867,68.2652114672791,9.24463042172156
1478,8.18165778740685,8.18147682145925,9.9373819212389,20.9842977599641,146.516744599142,6.10055624642579,3.83113149895877,18.6809189289394,62.9908736062055,9.13086231019564
1480,8.0834186750377,8.08324021457182,9.82092776581675,22.2505766984498,145.127682034138,4.02607023000164,4.05894231133637,20.3827353287858,57.9957129108165,9.0229984649837
1482,7.98980825595156,7.98963209077134,9.71041549276432,23.4570744375439,143.768694518068,4.01292950239486,6.0827229431747,22.010505934454,53.2503321990701,8.92047595416023
1484,7.90040069705307,7.90022663871166,9.60529667745408,24.6094169181915,142.438608874461,5.86376402259855,8.59943589514456,23.5709353111909,48.7289466293495,8.82280181036438
1486,7.81482145146186,7.81464933040399,9.50508899851895,25.7126249720806,141.136333382748,8.30560881315149,11.1999932006267,25.0702053943432,44.4088548292106,8.72954247409868
1488,7.73273974862145,7.73256941177032,9.40936655456404,26.7711820343654,139.860848599667,10.8721689659807,13.7811023071544,26.5139534683746,40.2700150962392,8.64031509153653
1490,7.65386236629291,7.65369367500293,9.31775183401326,27.7890976072023,138.611199596479,13.4407327944896,16.313071664448,27.9072943760581,36.2947134845382,8.55478029787396
1492,7.57792843626382,7.57776126457497,9.22990901800053,28.7699645340928,137.386489347652,15.9747041398869,18.7881036182109,29.2548604655474,32.4673196402044,8.47263619859464
1494,7.50470508914365,7.50453932228669,9.14553836526883,29.7170096917656,136.185873063168,18.4632235073998,21.2061794233078,30.5608470067457,28.7741391194571,8.39361332307559
1496,7.43398378430546,7.43381931741627,9.06437148053045,30.6331383968283,135.008553299116,20.9046493836753,23.5703280865084,31.8290573883295,25.2033939137194,8.31747037212005
1498,7.36557720246647,7.36541393947618,8.98616730829958,31.5209731024313,133.853775714453,23.3010389651627,25.8847905226711,33.0629455634357,21.7454117096249,8.2439906174431
1500,7.29931660283963,7.29915445551225,8.91070872571506,32.3828870408872,132.720825367839,25.6560069832591,28.1542341282943,34.2656547555656,18.3932225808798,8.17297883945269
1502,7.23504956579158,7.23488845288722,8.83779963239559,33.2210334572232,131.60902346819,27.9738043783851,30.3833970330479,35.4400521959521,15.1440856260828,8.10425871170225
1504,7.17263805698195,7.1724779035259,8.76726245475713,34.0373710266633,130.51772450904,30.2588947475494,32.5769244160687,36.5887600251289,12.0034877909182,8.0376705578097
1506,7.11195676083157,7.11179749747477,8.69893599754034,34.8336859838112,129.446313728945,32.5157535147571,34.7392963993567,37.7141826540775,8.99696976554099,7.97306942041223
1508,7.05289164054939,7.05273320300591,8.63267358739453,35.6116114237752,128.394204850638,34.7487738909957,36.8748015834006,38.8185309381242,6.21272641834215,7.91032339258177
1510,6.99533868965279,6.99518101820499,8.56834146329728,36.3726441723857,127.360838059572,36.9622267039678,38.9875339148992,39.9038435232946,3.99215798504573,7.84931217107098
1512,6.93920284584428,6.93904588490459,8.50581737623916,37.1181595662415,126.345678189061,39.1602483730222,41.0814015384423,40.972005705803,3.47309729720843,7.78992579761679
1514,6.88439704317839,6.8842407409017,8.44498936713389,37.8494244338296,125.348213084621,41.346843895321,43.1601416606957,42.0247661161161,5.12399169529861,7.73206356041077
1516,6.8308413823864,6.83068569032538,8.38575469699857,38.5676085259715,124.367952124342,43.5258978821008,45.2273382197296,43.0637515053645,7.61350169038913,7.67563303240471
1518,6.77846240251707,6.77830727531527,8.32801890767613,39.2737946082223,123.404424875827,45.7011898644672,47.2864406267172,44.0904798798579,10.3342558374389,7.62054922692594
1520,6.72719243974267,6.72703783486044,8.27169499485376,39.9689873961688,122.457179873099,47.8764117876759,49.3407826561296,45.1063721986599,13.133866869104,7.56673385419988
1522,6.67696906139965,6.67681493886872,8.21670267798667,40.6541214888949,121.525783499249,50.0551865570231,51.3936010167091,46.1127628219292,15.9673564631378,7.51411466494784
1524,6.62773456515612,6.62758088735985,8.16296775408789,41.330068433544,120.609818962821,52.2410870340528,53.4480533961714,47.1109088737957,18.8199171144021,7.46262486933836
1526,6.57943553471292,6.57928226618834,8.11042152429563,41.9976430353876,119.708885357374,54.4376551956542,55.5072359232513,48.1019986621718,21.6874233875909,7.41220262132283
1528,6.53202244474759,6.53186955200725,8.05900028380895,42.6576090118967,118.822596795341,56.6484213560371,57.5742000791115,49.0871592800239,24.5702452661689,7.36279055989799
1530,6.48544930881847,6.48529676018976,8.00864486708014,43.3106840760793,117.95058160824,58.8769234658317,59.6519691419349,50.0674634969375,27.4709120843851,7.31433540000004
1532,6.43967336488879,6.43952113036823,7.95930024136421,43.9575445231689,117.092481606571,61.1267265761312,61.7435542792992,51.0439360366346,30.3931152787362,7.26678756682549
1534,6.39465479386213,6.39450284498377,7.91091514267104,44.5988293850839,116.247951393326,63.4014426039173,63.8519704221511,52.0175593246453,33.3412462016555,7.22010086822467
